date,Open,Q,H,Close,Volume,Close_time,Qoute_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Can_be_ignored
1636929300000,64755.60000000,64840.00000000,64620.58000000,64631.98000000,0.46201500,1636929599999,29901.82361188,96,0.44285500,28661.66710472,0
1636929600000,64632.65000000,64944.48000000,64267.00000000,64555.32000000,1.26257400,1636929899999,81633.72195308,180,0.72862000,47163.81709897,0
1636929900000,64555.01000000,65131.34000000,64267.00000000,64445.03000000,1.27451200,1636930199999,82231.48892599,147,0.69222300,44749.25681993,0
1636930200000,64449.95000000,64666.00000000,64449.95000000,64500.02000000,0.50900600,1636930499999,32832.06960437,96,0.49080600,31658.14812137,0
1636930500000,64501.30000000,64576.51000000,64495.09000000,64521.00000000,0.48924900,1636930799999,31563.97543300,91,0.48460100,31264.11930908,0
1636930800000,64520.00000000,64565.97000000,64341.78000000,64442.28000000,0.90846300,1636931099999,58548.05467671,170,0.87790500,56578.51866619,0
1636931100000,64423.57000000,64570.00000000,64423.57000000,64570.00000000,0.69398300,1636931399999,44759.47959942,126,0.68778300,44359.58866684,0
1636931400000,64570.06000000,64700.01000000,64550.50000000,64660.37000000,0.67726400,1636931699999,43760.72336157,132,0.66852700,43196.23593145,0
1636931700000,64658.43000000,64671.10000000,64550.02000000,64671.10000000,0.46502300,1636931999999,30046.61978167,93,0.46280200,29903.03463766,0
1636932000000,64672.19000000,64683.12000000,64604.92000000,64649.63000000,0.62009300,1636932299999,40090.33253233,120,0.61390900,39690.43834391,0
1636932300000,64642.36000000,64783.87000000,64634.67000000,64783.87000000,0.99726000,1636932599999,64524.80611874,181,0.99077200,64104.98673504,0
1636932600000,64790.00000000,64796.89000000,64550.00000000,64796.11000000,0.94208600,1636932899999,60986.25903258,172,0.83697500,54188.08466147,0
1636932900000,64796.13000000,64954.17000000,64765.03000000,64928.68000000,1.10100700,1636933199999,71404.09868789,213,1.08256000,70207.17228470,0
1636933200000,64926.92000000,65084.99000000,64926.92000000,64951.73000000,1.84098200,1636933499999,119649.61351420,301,1.57476100,102328.82658655,0
1636933500000,64952.01000000,65148.23000000,64938.03000000,65143.15000000,1.65699900,1636933799999,107820.64289230,302,1.63852600,106618.09550921,0
1636933800000,65148.23000000,65342.31000000,65118.05000000,65321.96000000,1.94067200,1636934099999,126562.02031485,385,1.91330800,124776.36473822,0
1636934100000,65317.37000000,65514.36000000,65317.36000000,65509.46000000,3.07823200,1636934399999,201220.75750165,464,3.06620200,200434.19414962,0
1636934400000,65510.82000000,65989.27000000,64743.48000000,65850.22000000,3.55583800,1636934699999,233420.03898942,560,2.64159900,173774.78739985,0
1636934700000,65820.70000000,65989.27000000,65785.82000000,65989.27000000,1.74479700,1636934999999,115026.39623834,336,1.72546300,113752.47028551,0
1636935000000,65989.27000000,65989.28000000,65786.94000000,65912.35000000,1.97700800,1636935299999,130332.51006827,361,1.96737300,129697.53213325,0
1636935300000,65911.50000000,66103.47000000,65911.50000000,66061.76000000,1.75524500,1636935599999,115869.48985370,340,1.74185600,114985.64235919,0
1636935600000,66039.71000000,66190.00000000,66000.01000000,66122.31000000,1.45972600,1636935899999,96476.76620252,330,1.44564400,95545.75947854,0
1636935900000,66100.29000000,66125.02000000,65757.53000000,65944.90000000,1.36249800,1636936199999,89821.84566488,290,1.33916200,88284.21730980,0
1636936200000,65944.90000000,66108.32000000,65944.90000000,65993.36000000,1.12828700,1636936499999,74490.13134992,230,1.10328900,72840.05282382,0
1636936500000,65994.91000000,66026.36000000,65835.66000000,65982.07000000,1.08262600,1636936799999,71396.18830061,213,1.07112400,70637.56238713,0
1636936800000,65982.20000000,65988.18000000,65833.32000000,65877.09000000,0.99128600,1636937099999,65319.19779036,188,0.98692000,65031.42054434,0
1636937100000,65874.90000000,66085.01000000,65874.90000000,66071.32000000,1.14807200,1636937399999,75782.16385687,230,1.13758000,75089.65125108,0
1636937400000,66069.25000000,66088.71000000,66007.54000000,66010.03000000,0.80612200,1636937699999,53248.43153915,172,0.79647200,52610.97752760,0
1636937700000,66011.66000000,66042.66000000,65862.34000000,65875.16000000,1.21291300,1636937999999,79935.37817284,194,1.11707300,73617.77241282,0
1636938000000,65875.18000000,65947.99000000,65456.25000000,65814.53000000,1.01746900,1636938299999,66987.85675604,197,0.90393500,59524.84043590,0
1636938300000,65814.84000000,65882.76000000,65726.74000000,65744.55000000,0.98353700,1636938599999,64723.31314449,199,0.94742500,62346.75352745,0
1636938600000,65745.83000000,65813.58000000,65717.72000000,65777.00000000,0.61817200,1636938899999,40655.28618634,144,0.59742600,39291.27062314,0
1636938900000,65784.85000000,65826.44000000,65588.39000000,65693.85000000,0.78876600,1636939199999,51820.05950708,175,0.76171800,50043.97428458,0
1636939200000,65682.86000000,65692.75000000,65555.86000000,65569.14000000,0.91441700,1636939499999,60010.60947299,179,0.90791100,59583.53154224,0
1636939500000,65576.51000000,65663.51000000,65536.50000000,65639.60000000,0.83930600,1636939799999,55044.53805535,184,0.83069700,54479.89238672,0
1636939800000,65635.80000000,65769.88000000,65608.26000000,65735.05000000,0.99893500,1636940099999,65610.67052970,200,0.98757900,64864.67462322,0
1636940100000,65735.22000000,65881.15000000,65735.22000000,65840.68000000,0.78218500,1636940399999,51467.91024262,176,0.76668100,50447.50732772,0
1636940400000,65849.39000000,65915.40000000,65570.94000000,65795.20000000,0.85707000,1636940699999,56426.76793081,162,0.74860000,49293.87689672,0
1636940700000,65789.87000000,65829.98000000,65670.00000000,65670.00000000,0.60769200,1636940999999,39979.87423257,129,0.59743300,39304.98286035,0
1636941000000,65669.65000000,65872.16000000,65645.15000000,65849.96000000,0.75321100,1636941299999,49526.25226204,154,0.73578700,48381.13403860,0
1636941300000,65849.97000000,65922.87000000,65830.75000000,65896.21000000,0.74465100,1636941599999,49055.30218130,159,0.72628900,47845.72138254,0
1636941600000,65896.23000000,65944.94000000,65820.08000000,65820.08000000,0.64362000,1636941899999,42414.42743349,137,0.63044900,41546.48116832,0
1636941900000,65818.88000000,65929.83000000,65818.88000000,65913.18000000,0.72519600,1636942199999,47779.49333063,152,0.70807700,46651.52674247,0
1636942200000,65901.43000000,65919.99000000,65836.32000000,65874.84000000,0.52930700,1636942499999,34873.14193884,108,0.51942200,34221.72999842,0
1636942500000,65870.51000000,65891.62000000,65825.81000000,65840.83000000,0.37598100,1636942799999,24760.97852016,84,0.35452400,23347.41081596,0
1636942800000,65835.85000000,69700.00000000,63829.67000000,65726.62000000,3.61158700,1636943099999,238786.35284281,483,2.07652800,138920.45332950,0
1636943100000,65726.62000000,65786.25000000,65683.88000000,65769.75000000,0.60118600,1636943399999,39523.11257940,132,0.59090900,38847.39115729,0
1636943400000,65767.80000000,65768.66000000,65658.73000000,65690.54000000,0.30077500,1636943699999,19758.62490439,82,0.29489300,19371.96367588,0
1636943700000,65685.42000000,65710.88000000,65671.74000000,65693.17000000,0.47679800,1636943999999,31319.64830374,90,0.47378300,31121.58187661,0
1636944000000,65684.81000000,65759.84000000,65660.99000000,65758.58000000,0.71593500,1636944299999,47029.60593597,134,0.69874900,45900.65735977,0
1636944300000,65736.75000000,65760.57000000,65598.83000000,65650.74000000,0.62328900,1636944599999,40948.93112266,122,0.38710800,25441.88968750,0
1636944600000,65650.69000000,65732.18000000,65642.42000000,65693.17000000,0.74063800,1636944899999,48640.64516140,160,0.60266100,39581.14150742,0
1636944900000,65693.18000000,65717.86000000,65652.78000000,65679.85000000,0.71668100,1636945199999,47066.08663504,154,0.66186200,43465.60598139,0
1636945200000,65677.45000000,65713.54000000,65617.21000000,65655.41000000,0.37656600,1636945499999,24723.43410867,105,0.33546800,22025.38468498,0
1636945500000,65654.10000000,65693.21000000,65651.93000000,65670.98000000,0.23000900,1636945799999,15105.11808844,52,0.22456900,14747.80519182,0
1636945800000,65670.98000000,65760.01000000,65670.98000000,65758.26000000,0.56861300,1636946099999,37371.47834920,124,0.55047400,36178.98625918,0
1636946100000,65744.00000000,65751.20000000,65609.58000000,65612.08000000,0.41366100,1636946399999,27161.90269389,101,0.39692700,26063.11513166,0
1636946400000,65615.00000000,65660.00000000,65615.00000000,65660.00000000,0.54249700,1636946699999,35607.10011363,123,0.53422700,35064.27117599,0
1636946700000,65660.04000000,65681.73000000,65628.78000000,65653.43000000,0.63478600,1636946999999,41682.97563559,120,0.62666800,41149.96857772,0
1636947000000,65656.28000000,65720.05000000,65656.28000000,65696.80000000,0.64596000,1636947299999,42435.25053997,122,0.63936800,42002.12259115,0
1636947300000,65691.20000000,65719.62000000,65669.65000000,65715.01000000,0.35234500,1636947599999,23147.19403319,72,0.34829800,22881.31912294,0
1636947600000,65716.31000000,65872.31000000,65716.00000000,65848.02000000,0.76652300,1636947899999,50436.50700551,179,0.75231300,49501.30757364,0
1636947900000,65833.57000000,65845.05000000,65690.00000000,65717.20000000,0.67679500,1636948199999,44514.79309881,130,0.39538400,26002.23612715,0
1636948200000,65704.47000000,65710.01000000,65643.20000000,65685.08000000,0.54242800,1636948499999,35623.73748629,120,0.51493800,33817.98812923,0
1636948500000,65685.07000000,65755.19000000,65675.84000000,65755.19000000,1.53817200,1636948799999,101047.81715031,231,1.52752100,100348.02132069,0
1636948800000,65712.66000000,65849.38000000,65712.66000000,65835.75000000,0.79861400,1636949099999,52532.61366406,150,0.61015900,40140.04778815,0
1636949100000,65825.73000000,65842.97000000,65809.46000000,65828.98000000,0.59243300,1636949399999,38995.56206116,101,0.36146800,23792.63608464,0
1636949400000,65829.98000000,65829.98000000,65809.45000000,65809.46000000,0.13808700,1636949699999,9087.85161601,35,0.09705900,6387.65963074,0
1636949700000,65809.45000000,65860.79000000,65809.45000000,65849.19000000,0.49643000,1636949999999,32679.93159035,95,0.42876700,28226.78016469,0
1636950000000,65820.13000000,65842.42000000,65700.00000000,65747.70000000,0.64309200,1636950299999,42308.22451145,115,0.46025100,30270.52221499,0
1636950300000,65742.00000000,65824.71000000,65739.03000000,65782.99000000,0.45911000,1636950599999,30201.11623128,94,0.44995300,29598.73264910,0
1636950600000,65785.93000000,65806.04000000,65780.65000000,65785.02000000,0.27121500,1636950899999,17842.82486775,54,0.24469600,16098.07398279,0
1636950900000,65785.02000000,65785.02000000,65728.89000000,65757.39000000,0.40236400,1636951199999,26453.38706829,83,0.40084400,26353.43924029,0
1636951200000,65755.34000000,65773.15000000,65739.10000000,65753.24000000,0.39283100,1636951499999,25830.52690660,76,0.37675100,24773.05612603,0
1636951500000,65753.25000000,65840.12000000,65741.86000000,65758.58000000,0.45219700,1636951799999,29742.61408427,92,0.44269800,29117.90450299,0
1636951800000,65749.07000000,65749.98000000,65698.02000000,65728.51000000,0.43300600,1636952099999,28463.06290515,83,0.41158600,27054.90385505,0
1636952100000,65728.51000000,65818.05000000,65728.51000000,65766.41000000,0.57697500,1636952399999,37947.02552345,110,0.52208900,34337.38058514,0
1636952400000,65766.40000000,65888.29000000,65765.01000000,65780.06000000,0.64410100,1636952699999,42369.48452454,112,0.64045700,42129.83176294,0
1636952700000,65780.06000000,65789.08000000,65750.21000000,65772.26000000,0.27462300,1636952999999,18063.05878214,55,0.27158300,17863.09331254,0
1636953000000,65776.57000000,65833.00000000,65772.22000000,65822.76000000,0.38290400,1636953299999,25192.58721280,81,0.37416500,24617.62940777,0
1636953300000,65797.25000000,65894.96000000,65790.76000000,65891.04000000,0.54585900,1636953599999,35935.38120091,104,0.53226600,35040.33252039,0
1636953600000,65889.53000000,65975.99000000,65799.45000000,65886.95000000,0.85099100,1636953899999,56078.75407989,143,0.74316600,48975.16342057,0
1636953900000,65888.47000000,65893.52000000,65791.91000000,65799.01000000,0.46796000,1636954199999,30806.26239778,88,0.44307400,29168.10272582,0
1636954200000,65799.02000000,65864.50000000,65749.03000000,65793.01000000,0.49816200,1636954499999,32783.19310385,106,0.48177500,31705.14857967,0
1636954500000,65777.09000000,65808.21000000,65771.56000000,65794.08000000,0.34962200,1636954799999,23001.46377356,68,0.34354600,22601.69750043,0
1636954800000,65795.77000000,65808.81000000,65759.01000000,65759.01000000,0.36810900,1636955099999,24215.03575011,80,0.34665800,22803.73335825,0
1636955100000,65752.43000000,65792.81000000,65752.42000000,65788.82000000,0.53382100,1636955399999,35107.29583155,105,0.52774100,34707.40743175,0
1636955400000,65790.47000000,65792.65000000,65729.99000000,65731.68000000,0.35935600,1636955699999,23626.59355288,68,0.35935600,23626.59355288,0
1636955700000,65727.19000000,65734.47000000,65675.62000000,65696.52000000,0.36284400,1636955999999,23838.68719608,76,0.35081100,23048.04442105,0
1636956000000,65696.50000000,65705.57000000,65619.01000000,65632.55000000,1.71916200,1636956299999,112908.81851821,265,0.40386100,26510.89087223,0
1636956300000,65619.73000000,65698.45000000,65610.01000000,65664.86000000,0.73479600,1636956599999,48239.79857134,139,0.69509400,45633.20021376,0
1636956600000,65667.39000000,65731.32000000,65667.39000000,65731.32000000,1.01103100,1636956899999,66426.58485821,155,0.93978500,61744.98906351,0
1636956900000,65732.00000000,65748.23000000,65717.09000000,65727.79000000,1.94501100,1636957199999,127839.47309018,261,1.33134400,87510.30624696,0
1636957200000,65727.79000000,65779.00000000,65724.31000000,65775.76000000,1.49513100,1636957499999,98308.12984629,216,0.97525900,64114.16759508,0
1636957500000,65766.20000000,65806.09000000,65758.51000000,65806.09000000,0.98903100,1636957799999,65045.63298278,146,0.90489000,59511.71127374,0
1636957800000,65806.09000000,65833.75000000,65783.39000000,65788.16000000,1.15550500,1636958099999,76044.28235250,182,0.51639900,33983.29950021,0
1636958100000,65785.32000000,65800.27000000,65751.99000000,65800.27000000,1.39250100,1636958399999,91606.12108172,186,0.98556800,64835.70844314,0
1636958400000,65794.01000000,65806.49000000,65761.65000000,65774.33000000,0.98284600,1636958699999,64661.36584728,156,0.50255800,33062.91879122,0
1636958700000,65764.22000000,65780.76000000,65690.53000000,65706.15000000,0.95886900,1636958999999,63020.58366482,156,0.23177900,15233.41930212,0
1636959000000,65707.00000000,65713.72000000,65642.06000000,65655.49000000,0.31647300,1636959299999,20782.46795707,68,0.29505900,19375.89166875,0
1636959300000,65651.58000000,65680.17000000,65651.58000000,65666.01000000,0.71375500,1636959599999,46869.42399742,251,0.59525800,39088.20295219,0
1636959600000,65666.01000000,65697.43000000,65596.51000000,65632.10000000,1.02494000,1636959899999,67298.46579113,203,0.94383700,61973.86794185,0
1636959900000,65634.71000000,65653.18000000,65605.40000000,65615.17000000,0.64615800,1636960199999,42406.75222215,155,0.56927800,37361.13277828,0
1636960200000,65611.87000000,65736.08000000,65605.45000000,65734.61000000,0.91820000,1636960499999,60286.58415502,230,0.86501000,56793.49680645,0
1636960500000,65734.26000000,65734.26000000,65648.78000000,65669.98000000,0.53681500,1636960799999,35263.22611906,314,0.33918200,22280.26816602,0
1636960800000,65669.98000000,65706.27000000,65667.28000000,65680.52000000,0.50512800,1636961099999,33179.78677426,131,0.46124000,30296.57751102,0
1636961100000,65675.02000000,65685.23000000,65614.22000000,65616.43000000,1.07824300,1636961399999,70779.59359665,160,0.44310600,29091.90175827,0
1636961400000,65622.75000000,65662.95000000,65594.47000000,65594.47000000,2.66443900,1636961699999,174792.07878817,428,0.39215200,25738.24346700,0
1636961700000,65594.47000000,65620.43000000,65550.77000000,65600.00000000,0.70196500,1636961999999,46042.74625239,137,0.47382000,31079.28542078,0
1636962000000,65598.57000000,65655.54000000,65495.86000000,65495.86000000,0.51469400,1636962299999,33759.63671410,111,0.44142500,28957.03403073,0
1636962300000,65515.00000000,65570.60000000,65495.86000000,65569.05000000,1.59635400,1636962599999,104592.18472491,162,0.52860100,34648.19472296,0
1636962600000,65569.08000000,65583.99000000,65553.22000000,65573.46000000,0.52756700,1636962899999,34590.99622098,104,0.50720600,33255.98521364,0
1636962900000,65573.66000000,65618.73000000,65549.22000000,65579.68000000,0.57760100,1636963199999,37874.54175009,129,0.46863200,30729.90062456,0
1636963200000,65579.71000000,65670.00000000,65550.85000000,65553.05000000,1.07733000,1636963499999,70694.97262592,232,0.81542300,53509.16746051,0
1636963500000,65563.96000000,65594.09000000,65504.67000000,65505.76000000,0.82053600,1636963799999,53782.60068610,186,0.75743900,49647.16679644,0
1636963800000,65505.76000000,65619.53000000,65418.99000000,65454.33000000,2.10190500,1636964099999,137675.63193410,434,0.79910000,52345.25518349,0
1636964100000,65441.04000000,65441.04000000,65298.58000000,65298.58000000,1.84333200,1636964399999,120458.75229411,346,0.81490100,53262.59882913,0
1636964400000,65298.58000000,65346.26000000,65255.99000000,65325.85000000,2.20131300,1636964699999,143750.41260809,368,0.66367900,43344.12264482,0
1636964700000,65329.00000000,65410.16000000,65101.30000000,65349.76000000,0.98504200,1636964999999,64368.16311838,201,0.73601100,48105.72028910,0
1636965000000,65342.98000000,65400.02000000,65316.17000000,65398.59000000,0.65680500,1636965299999,42936.36985669,144,0.57523400,37602.99075396,0
1636965300000,65399.00000000,65460.16000000,65101.30000000,65460.16000000,1.87232700,1636965599999,122294.55915119,242,0.74053600,48453.26215522,0
1636965600000,65459.13000000,65550.55000000,65446.91000000,65533.38000000,1.10835400,1636965899999,72594.85141851,213,1.03151400,67561.08536527,0
1636965900000,65539.94000000,65801.68000000,65456.02000000,65775.76000000,2.58523100,1636966199999,169786.91416406,464,2.05496200,134935.15879756,0
1636966200000,65773.55000000,65825.14000000,65682.28000000,65763.67000000,0.99258000,1636966499999,65278.45654629,233,0.88629500,58289.46368457,0
1636966500000,65753.88000000,65758.97000000,65714.37000000,65733.18000000,0.88562300,1636966799999,58215.40155950,182,0.77744400,51104.16824980,0
1636966800000,65731.30000000,65768.99000000,65456.02000000,65768.99000000,1.28988300,1636967099999,84690.57537276,222,0.78736900,51738.06886231,0
1636967100000,65770.00000000,66053.99000000,65750.90000000,66053.99000000,4.55872100,1636967399999,300429.44304804,593,3.90684500,257524.85741236,0
1636967400000,66053.99000000,66300.00000000,65829.63000000,66299.99000000,3.64883300,1636967699999,241288.10356900,570,3.04680100,201523.59521123,0
1636967700000,66296.02000000,66386.24000000,65948.55000000,66110.82000000,1.82911200,1636967999999,121015.46446249,334,1.33711200,88501.85832396,0
1636968000000,66110.80000000,66110.80000000,65982.41000000,66028.83000000,1.35133500,1636968299999,89242.68596047,270,0.96349600,63621.90015642,0
1636968300000,66026.29000000,66106.46000000,66026.29000000,66089.71000000,1.04261300,1636968599999,68880.70027258,202,0.94675600,62547.78893937,0
1636968600000,66091.81000000,66120.00000000,65996.45000000,66010.01000000,1.10415700,1636968899999,72905.10474298,205,0.70738600,46711.00879760,0
1636968900000,66010.01000000,66014.79000000,65923.17000000,65933.51000000,0.97129200,1636969199999,64082.09445940,172,0.54618500,36030.60721817,0
1636969200000,65926.01000000,65927.00000000,65806.64000000,65830.02000000,1.29682800,1636969499999,85392.84909080,248,0.71902300,47344.04056270,0
1636969500000,65830.01000000,65988.96000000,65830.01000000,65943.98000000,1.13331400,1636969799999,74696.80465723,223,1.05990300,69856.97451367,0
1636969800000,65950.45000000,66009.79000000,65805.73000000,66009.79000000,0.79690800,1636970099999,52559.96315306,126,0.60140000,39677.82416642,0
1636970100000,65993.41000000,66010.17000000,65936.23000000,65974.00000000,0.86390400,1636970399999,56992.45795068,161,0.71053500,46874.96995445,0
1636970400000,65975.11000000,66000.00000000,65749.10000000,65860.75000000,1.45710300,1636970699999,95973.51996169,243,0.75158200,49529.18603630,0
1636970700000,65855.43000000,65900.80000000,65839.26000000,65891.32000000,0.98032700,1636970999999,64580.57434577,182,0.94749200,62417.77022672,0
1636971000000,65888.58000000,65911.15000000,65860.25000000,65879.01000000,0.63455600,1636971299999,41802.69902807,111,0.61700700,40646.57659026,0
1636971300000,65878.39000000,65921.39000000,65878.39000000,65885.77000000,0.36506400,1636971599999,24058.97989856,65,0.36406200,23992.95418212,0
1636971600000,65884.63000000,65941.59000000,65875.55000000,65941.59000000,0.53962400,1636971899999,35561.58665065,98,0.53810800,35461.66622653,0
1636971900000,65945.26000000,65949.00000000,65720.10000000,65741.87000000,0.65737100,1636972199999,43249.58765056,181,0.54662100,35966.19081005,0
1636972200000,65741.86000000,65847.00000000,65741.86000000,65826.18000000,0.87364500,1636972499999,57490.87665415,166,0.79949000,52611.27291465,0
1636972500000,65824.47000000,66670.47000000,65824.47000000,65878.54000000,1.82661000,1636972799999,120780.54436456,246,1.70225000,112533.90552948,0
1636972800000,65880.00000000,66003.66000000,65773.03000000,65864.85000000,0.87893200,1636973099999,57897.86119342,152,0.43012000,28339.25262483,0
1636973100000,65866.54000000,65880.40000000,65604.53000000,65821.19000000,1.31615300,1636973399999,86504.54924843,138,0.42593500,28040.46871157,0
1636973400000,65822.02000000,66042.77000000,65820.55000000,65946.32000000,0.98904900,1636973699999,65224.46575202,200,0.91598300,60402.19469280,0
1636973700000,65946.15000000,65991.28000000,65910.59000000,65920.01000000,0.70874900,1636973999999,46746.77727382,134,0.69450200,45807.26426596,0
1636974000000,65916.58000000,65942.08000000,65850.05000000,65864.91000000,0.64583900,1636974299999,42559.28078363,122,0.60610200,39940.46356737,0
1636974300000,65868.71000000,65881.93000000,65827.99000000,65861.96000000,0.72662800,1636974599999,47857.47940017,120,0.52560400,34618.67475192,0
1636974600000,65864.52000000,65877.95000000,65855.72000000,65855.72000000,0.30284100,1636974899999,19947.85647793,55,0.29732700,19584.67956799,0
1636974900000,65858.27000000,65858.31000000,65836.99000000,65847.67000000,0.40658600,1636975199999,26771.96474757,72,0.40107600,26409.15930197,0
1636975200000,65843.60000000,65846.06000000,65772.91000000,65781.34000000,0.55543200,1636975499999,36546.29832012,92,0.55275800,36370.33124154,0
1636975500000,65772.73000000,65775.00000000,65741.30000000,65751.49000000,0.36535700,1636975799999,24023.31080503,72,0.33221000,21843.88208649,0
1636975800000,65756.41000000,65765.51000000,65553.78000000,65749.90000000,1.68640900,1636976099999,110742.30782346,187,0.65186600,42857.94469561,0
1636976100000,65738.38000000,65790.18000000,65624.16000000,65790.18000000,0.91393500,1636976399999,60069.42248084,175,0.75647100,49723.83391159,0
1636976400000,65793.38000000,66218.55000000,65765.10000000,65774.77000000,1.61478300,1636976699999,106514.22861041,209,1.53741500,101423.70477159,0
1636976700000,65775.00000000,65776.90000000,65722.80000000,65730.00000000,0.60269800,1636976999999,39623.42557406,115,0.40370500,26540.80892286,0
1636977000000,65734.65000000,65746.97000000,65710.36000000,65732.86000000,1.03859100,1636977299999,68268.12787624,180,0.87405100,57453.64305901,0
1636977300000,65736.38000000,65736.38000000,65384.45000000,65731.13000000,1.91649800,1636977599999,125679.70013519,260,0.75486300,49587.09087035,0
1636977600000,65731.14000000,65825.57000000,65662.03000000,65735.17000000,1.83742800,1636977899999,120791.78346125,331,1.33633400,87848.86377032,0
1636977900000,65743.43000000,66415.81000000,65639.00000000,65685.79000000,1.61541600,1636978199999,106304.18232628,344,1.48242100,97560.62330846,0
1636978200000,65674.83000000,65717.08000000,65671.29000000,65698.93000000,0.64490200,1636978499999,42365.91288985,127,0.42935000,28204.51096157,0
1636978500000,65697.35000000,66415.81000000,65101.30000000,65658.99000000,2.58341700,1636978799999,169325.50843237,435,1.43414100,94245.35119798,0
1636978800000,65677.67000000,65746.15000000,65101.30000000,65746.15000000,1.16291100,1636979099999,76360.08890321,262,0.75018000,49285.96008735,0
1636979100000,65749.98000000,65800.06000000,65101.28000000,65745.77000000,1.66449600,1636979399999,108862.42880737,176,0.48842900,32121.29282628,0
1636979400000,65743.00000000,66315.31000000,65732.10000000,65834.01000000,1.75511200,1636979699999,115933.01316511,212,1.62718600,107514.62322056,0
1636979700000,65834.39000000,66415.81000000,64745.70000000,65787.47000000,3.04164200,1636979999999,200048.48280066,340,1.68511800,111374.95528880,0
1636980000000,65778.12000000,65832.78000000,65756.61000000,65832.78000000,0.60258600,1636980299999,39636.59836905,141,0.56745100,37325.67985236,0
1636980300000,65836.91000000,65868.00000000,65786.16000000,65803.98000000,0.81587200,1636980599999,53708.28973895,184,0.68497500,45089.81110754,0
1636980600000,65813.25000000,65824.53000000,65749.91000000,65769.00000000,0.55392600,1636980899999,36430.06249685,126,0.54588600,35901.11056755,0
1636980900000,65768.71000000,65770.00000000,65650.00000000,65674.72000000,0.79279100,1636981199999,52105.81987788,153,0.26732200,17568.38806486,0
1636981200000,65653.58000000,65726.77000000,65637.00000000,65699.53000000,0.56171000,1636981499999,36888.55352547,136,0.52678800,34595.14257346,0
1636981500000,65699.99000000,65793.03000000,64886.66000000,65693.28000000,2.26329600,1636981799999,148276.47834959,305,1.04226100,68486.65375397,0
1636981800000,65693.29000000,65759.99000000,65633.99000000,65742.40000000,1.08536400,1636982099999,71346.93941928,196,0.45322300,29792.38981277,0
1636982100000,65743.87000000,65747.72000000,65244.00000000,65620.00000000,1.06818200,1636982399999,70111.14443449,203,0.50050300,32860.86074068,0
1636982400000,65620.00000000,65626.40000000,65244.00000000,65623.74000000,1.01925700,1636982699999,66846.99077687,188,0.73307800,48082.18968601,0
1636982700000,65611.25000000,65613.85000000,65512.02000000,65518.48000000,0.57275600,1636982999999,37545.16680482,126,0.44498800,29170.70533018,0
1636983000000,65518.48000000,65566.76000000,65120.58000000,65419.29000000,1.08406800,1636983299999,70954.92449385,239,0.74390000,48723.10918529,0
1636983300000,65414.36000000,65475.00000000,65390.01000000,65454.16000000,0.85761700,1636983599999,56113.90213416,208,0.81197300,53127.18894139,0
1636983600000,65476.65000000,65500.01000000,64738.80000000,65447.75000000,2.28627900,1636983899999,149097.31683976,300,0.97624800,63858.31357794,0
1636983900000,65447.75000000,65471.08000000,64727.09000000,65408.18000000,1.18819800,1636984199999,77584.87967401,243,0.88346300,57788.76858467,0
1636984200000,65409.98000000,65500.00000000,64443.08000000,65470.72000000,1.24573800,1636984499999,81374.69686771,234,0.79117800,51795.80870522,0
1636984500000,65475.93000000,65485.07000000,65450.01000000,65483.50000000,0.43409400,1636984799999,28421.93941842,97,0.41385500,27096.76333804,0
1636984800000,65489.10000000,65492.79000000,64443.08000000,65367.03000000,1.26783500,1636985099999,82877.79052537,287,1.02770300,67216.01288584,0
1636985100000,65367.37000000,65909.14000000,65302.63000000,65413.66000000,3.62783400,1636985399999,237599.21588752,626,2.88228100,188873.11089753,0
1636985400000,65419.18000000,66031.56000000,63913.37000000,65299.97000000,4.62630400,1636985699999,301194.01146772,619,2.65682900,173794.63426694,0
1636985700000,65297.06000000,65370.46000000,63514.17000000,65105.49000000,3.63547000,1636985999999,236390.65664774,366,2.38331900,155565.52115545,0
1636986000000,65089.25000000,65171.75000000,63418.66000000,65019.43000000,3.13605200,1636986299999,202306.58752095,538,1.67383100,108819.33899117,0
1636986300000,65019.42000000,65186.08000000,65012.00000000,65128.53000000,2.36542600,1636986599999,154029.78616714,507,1.56558600,101944.60855486,0
1636986600000,65120.50000000,65162.14000000,65050.00000000,65155.34000000,1.86205300,1636986899999,121237.08999476,491,1.31555300,85654.54298652,0
1636986900000,65151.35000000,65608.04000000,65103.78000000,65182.14000000,1.27146500,1636987199999,82860.00210458,323,1.02718200,66945.57519141,0
1636987200000,65172.17000000,65260.02000000,65167.30000000,65172.59000000,1.09179200,1636987499999,71198.25757502,328,0.76737700,50043.56143414,0
1636987500000,65159.38000000,65159.38000000,64883.90000000,64996.23000000,1.19358900,1636987799999,77632.42834857,371,0.95833700,62340.94347867,0
1636987800000,64996.23000000,65000.01000000,64779.99000000,64870.31000000,2.06595300,1636988099999,134034.85484437,516,1.46638200,95130.57670157,0
1636988100000,64866.98000000,65863.60000000,64400.00000000,64845.72000000,3.09352100,1636988399999,201254.08091789,574,2.51580000,163761.42077804,0
1636988400000,64845.70000000,64880.09000000,64689.83000000,64689.83000000,1.98547300,1636988699999,128581.54511578,443,1.26469500,81945.10062540,0
